motivo viaje,hora inicio,latitud origen,latitud destino,longitud origen,longitud destino,duracion viaje,dia habil,troncal origen,troncal destino
Ir a ver a alguien,06:00:00,4.57805,4.74631,-74.21444,-74.11744,01:59:00,1,G,C
Volver a casa,17:25:00,4.74631,4.57805,-74.11744,-74.21444,01:20:00,1,C,G
Trabajar,05:00:00,4.57805,4.62239,-74.21444,-74.07797,02:00:00,1,G,A
Volver a casa,18:00:00,4.62239,4.57805,-74.07797,-74.21444,02:00:00,1,A,G
Trabajar,06:30:00,4.70389,4.61076,-74.12142,-74.07346,01:45:00,1,D,J
Recibir atencion en salud,11:00:00,4.68175,4.6652,-74.05788000000001,-74.03396,00:30:00,1,D,A
Volver a casa,12:00:00,4.6652,4.71401,-74.03396,-74.12528,01:00:00,1,A,C
Asuntos de Trabajo,06:45:00,4.61987,4.61685,-74.06761,-74.0675,01:45:00,1,A,J
Volver a casa,19:04:00,4.61685,4.71441,-74.0675,-74.12579000000001,01:06:00,1,J,C
Estudiar,05:15:00,4.71389,4.63591,-74.12586999999999,-74.0954,01:30:00,1,C,K
Volver a casa,18:00:00,4.63591,4.71441,-74.0954,-74.12579000000001,02:30:00,1,K,C
Trabajar,09:00:00,4.71354,4.724480000000001,-74.12566,-74.05049,01:00:00,1,C,B
Volver a casa,19:20:00,4.724480000000001,4.71354,-74.05049,-74.12566,01:10:00,1,B,C
Trabajar,09:00:00,4.7132,4.69637,-74.12586999999999,-74.05519,01:00:00,1,C,B
Volver a casa,19:30:00,4.69637,4.71354,-74.05519,-74.12566,01:00:00,1,B,C
Recibir atencion en salud,07:30:00,4.714919999999999,4.68356,-74.1255,-74.05453,01:15:00,1,C,B
Volver a casa,12:38:00,4.68356,4.71554,-74.05453,-74.12429,00:47:00,1,B,C
Recibir atencion en salud,11:00:00,4.71554,4.6847199999999996,-74.12429,-74.05905,00:40:00,1,C,D
Volver a casa,17:10:00,4.6847199999999996,4.71554,-74.05905,-74.12429,01:05:00,1,D,C
Asuntos de Trabajo,07:00:00,4.71497,4.59606,-74.12465,-74.18355,02:00:00,1,C,G
Volver a casa,15:00:00,4.59606,4.71497,-74.18355,-74.12465,01:00:00,1,G,C
Asuntos de Trabajo,07:00:00,4.71497,4.59722,-74.12465,-74.17945999999999,02:00:00,1,C,G
Volver a casa,15:00:00,4.59722,4.71497,-74.17945999999999,-74.12465,01:00:00,1,G,C
Trabajar,04:30:00,4.5752,4.76044,-74.24264000000001,-74.06588,03:00:00,1,G,B
Volver a casa,18:00:00,4.76044,4.5752,-74.06588,-74.24264000000001,01:27:00,1,B,G
Trabajar,05:23:00,4.59141,4.64145,-74.18489,-74.07903,02:02:00,1,G,E
Volver a casa,17:15:00,4.64145,4.5913699999999995,-74.07903,-74.18485,01:30:00,1,E,G
Trabajar,05:00:00,4.59124,4.63811,-74.18425,-74.07794,02:20:00,1,G,E
Volver a casa,16:50:00,4.63811,4.5913699999999995,-74.07794,-74.18485,02:20:00,1,E,G
Trabajar,05:30:00,4.58876,4.65911,-74.18983,-74.06959,01:30:00,1,G,E
Volver a casa,12:06:00,4.65911,4.59432,-74.06959,-74.18382,02:50:00,1,E,G
Trabajar,05:00:00,4.5891,4.68736,-74.19009,-74.05861999999999,02:30:00,1,G,D
Volver a casa,08:31:43,4.68736,4.59432,-74.05861999999999,-74.18382,01:36:19,1,D,G
Trabajar,12:00:00,4.57805,4.64456,-74.21444,-74.06345999999999,01:20:00,1,G,A
Volver a casa,21:31:20,4.64456,4.57805,-74.06345999999999,-74.21444,01:21:20,1,A,G
Trabajar,05:30:00,4.733569999999999,4.69383,-74.26437,-74.0564,01:10:00,1,G,B
Volver a casa,17:00:00,4.69383,4.733569999999999,-74.0564,-74.26437,02:00:00,1,B,G
Trabajar,12:00:00,4.733569999999999,4.6582,-74.26437,-74.13422,01:45:00,1,G,F
Volver a casa,22:00:00,4.6582,4.733569999999999,-74.13422,-74.26437,01:50:00,1,F,G
Tramites,04:30:00,4.58471,4.603219999999999,-74.21365,-74.0789,01:00:00,1,G,J
Volver a casa,14:00:00,4.603219999999999,4.58375,-74.0789,-74.21516,01:00:00,1,J,G
Trabajar,04:30:00,4.58471,4.65768,-74.21365,-74.10969,01:15:00,1,G,K
Volver a casa,15:00:00,4.65768,4.58375,-74.10969,-74.21516,02:00:00,1,K,G
Otra cosa,09:30:00,4.58867,4.59705,-74.22013000000001,-74.06907,02:15:00,1,G,J
Trabajar,07:18:00,4.53996,4.64968,-74.14185,-74.06458,02:01:00,1,H,E
Volver a casa,15:41:19,4.64968,4.53996,-74.06458,-74.14185,01:45:00,1,E,H
Estudiar,15:00:00,4.70844,4.6184,-74.14265999999999,-74.09011,02:00:00,1,D,J
Volver a casa,22:00:00,4.6184,4.70844,-74.09011,-74.14265999999999,01:30:00,1,J,D
Ir a ver a alguien,08:00:00,4.7001800000000005,4.7484,-74.03166999999999,-74.03166999999999,02:30:00,1,B,B
Trabajar,16:30:00,4.71505,4.6151,-74.1345,-74.09768000000001,01:20:00,1,C,J
Volver a casa,20:46:10,4.6151,4.71505,-74.09768000000001,-74.1345,01:36:00,1,J,C
Trabajar,05:00:00,4.58867,4.755730000000001,-74.22013000000001,-74.04436,01:23:00,1,G,B
Recibir atencion en salud,11:31:00,4.755730000000001,4.58111,-74.04436,-74.07812,01:59:00,1,B,L
Otra cosa,18:00:00,4.58111,4.60914,-74.07812,-74.06591999999999,01:30:00,1,L,J
Volver a casa,23:00:00,4.60914,4.56936,-74.06591999999999,-74.24358000000001,00:45:00,1,J,G
Trabajar,05:00:00,4.56959,4.75574,-74.24356,-74.04536,02:31:00,1,G,B
Otra cosa,11:31:00,4.75574,4.59178,-74.04536,-74.08896,00:59:00,1,B,L
Otra cosa,18:00:00,4.59178,4.6984,-74.08896,-74.14139,01:30:00,1,L,D
Volver a casa,23:00:00,4.6984,4.56936,-74.14139,-74.24358000000001,01:55:00,1,D,G
Trabajar,06:00:00,4.5674,4.60217,-74.23347,-74.10214,01:20:00,1,G,L
Volver a casa,17:30:00,4.60217,4.5674,-74.10214,-74.23347,01:30:00,1,L,G
Otra cosa,05:00:00,4.57099,4.58783,-74.24225,-74.08035,01:30:00,1,G,L
Volver a casa,17:30:00,4.58783,4.57105,-74.08035,-74.24158,02:00:00,1,L,G
Recibir atencion en salud,05:00:00,4.570880000000001,4.6024,-74.24244,-74.07609000000001,01:30:00,1,G,J
Volver a casa,17:30:00,4.6024,4.57105,-74.07609000000001,-74.24158,02:00:00,1,J,G
Tramites,15:11:00,4.57259,4.65206,-74.21699,-74.07823,01:19:00,1,G,E
Volver a casa,18:00:00,4.65206,4.57265,-74.07823,-74.21701999999999,01:00:00,1,E,G
Estudiar,11:00:00,4.60016,4.67444,-74.12618,-74.07043,01:10:00,1,G,D
Volver a casa,20:00:00,4.67444,4.60016,-74.07043,-74.12618,01:00:00,1,D,G
Estudiar,18:00:00,4.7157,4.68259,-74.12406,-74.04341,02:00:00,1,C,B
Volver a casa,22:30:00,4.68259,4.7157,-74.04341,-74.12406,01:30:00,1,B,C
Tramites,08:00:00,4.54005,4.69184,-74.14334000000001,-74.049,01:53:00,1,H,B
Trabajar,05:13:00,4.58798,4.70619,-74.16042,-74.05043,02:00:00,1,G,B
Volver a casa,16:15:00,4.70619,4.58798,-74.05043,-74.16042,02:01:00,1,B,G
Trabajar,06:00:00,4.567480000000001,4.70207,-74.18804,-74.02322,01:11:00,1,G,B
Trabajar,08:30:00,4.59167,4.62915,-74.20124,-74.074,01:00:00,1,G,A
Volver a casa,19:00:00,4.62915,4.59167,-74.074,-74.20124,01:00:00,1,A,G
Trabajar,04:30:00,4.588030000000001,4.76267,-74.20607,-74.05982,03:00:00,1,G,B
Volver a casa,18:00:00,4.76267,4.588030000000001,-74.05982,-74.20607,01:16:00,1,B,G
Trabajar,05:30:00,4.58383,4.6212,-74.19904,-74.06621,01:51:00,1,G,A
Volver a casa,18:00:00,4.6212,4.58383,-74.06621,-74.19904,01:46:00,1,A,G
Estudiar,04:31:00,4.58383,4.63583,-74.19904,-74.06524,01:29:00,1,G,A
Volver a casa,06:57:47,4.63583,4.58383,-74.06524,-74.19904,02:11:19,1,A,G
Trabajar,05:30:00,4.58521,4.68736,-74.08546,-74.05861999999999,01:00:00,1,L,D
Volver a casa,14:24:00,4.68736,4.58521,-74.05861999999999,-74.08546,01:06:00,1,D,L
Estudiar,05:45:00,4.58521,4.65917,-74.08546,-74.06203000000001,02:15:00,1,L,E
Volver a casa,19:52:00,4.62763,4.58521,-74.07524000000001,-74.08546,02:00:00,1,A,L
Trabajar,10:00:00,4.58521,4.65419,-74.08546,-74.06354,00:24:00,1,L,E
Volver a casa,17:01:07,4.65419,4.58521,-74.06354,-74.08546,00:40:00,1,E,L
Estudiar,19:00:00,4.733569999999999,4.63333,-74.26437,-74.07194,01:00:00,1,G,A
Volver a casa,20:00:00,4.63333,4.733569999999999,-74.07194,-74.26437,01:50:00,1,A,G
Estudiar,12:23:00,4.57379,4.64695,-74.24141,-74.06025,02:01:00,1,G,A
Volver a casa,18:30:00,4.64695,4.57413,-74.06025,-74.24141,02:53:00,1,A,G
Estudiar,11:40:00,4.58668,4.65055,-74.19299000000001,-74.0616,01:49:00,1,G,A
Volver a casa,17:19:22,4.65055,4.58668,-74.0616,-74.19299000000001,01:48:00,1,A,G
Trabajar,05:00:00,4.58593,4.60613,-74.19335,-74.07123,01:41:00,1,G,J
Volver a casa,12:30:00,4.60613,4.58662,-74.07123,-74.19335,01:41:00,1,J,G
Trabajar,05:30:00,4.5938099999999995,4.69123,-74.18365,-74.05605,01:54:00,1,G,B
Volver a casa,07:35:17,4.69123,4.5938099999999995,-74.05605,-74.18373000000001,00:54:00,1,B,G
Estudiar,05:00:00,4.59145,4.6274,-74.18356,-74.06528,01:30:00,1,G,A
Volver a casa,07:42:30,4.6274,4.5938099999999995,-74.06528,-74.18373000000001,01:14:30,1,A,G
Trabajar,06:00:00,4.59449,4.6984,-74.18408000000001,-74.14139,01:15:00,1,G,D
Volver a casa,16:45:00,4.6984,4.59436,-74.14139,-74.18403,01:15:00,1,D,G
Trabajar,11:44:00,4.57841,4.66416,-74.21257,-74.06094,01:46:00,1,G,E
Volver a casa,23:00:00,4.66416,4.57841,-74.06094,-74.21257,01:46:00,1,E,G
Trabajar,12:00:00,4.57805,4.646,-74.21444,-74.06408,01:20:00,1,G,A
Volver a casa,21:31:20,4.646,4.57805,-74.06408,-74.21444,01:21:20,1,A,G
Asuntos de Trabajo,12:00:00,4.57805,4.75446,-74.21444,-74.04675,01:12:00,1,G,B
Volver a casa,17:32:00,4.75446,4.57805,-74.04675,-74.21444,01:12:00,1,B,G
Recibir atencion en salud,08:34:00,4.593459999999999,4.649830000000001,-74.19541,-74.06381999999999,02:00:00,1,G,E
Volver a casa,10:48:00,4.649830000000001,4.593459999999999,-74.06381999999999,-74.19541,02:00:00,1,E,G
Recibir atencion en salud,06:00:00,4.57841,4.6313699999999995,-74.21257,-74.06419,01:45:00,1,G,A
Volver a casa,12:30:00,4.6313699999999995,4.57841,-74.06419,-74.21257,02:00:00,1,A,G
Trabajar,05:00:00,4.58448,4.75574,-74.20914,-74.04536,01:19:00,1,G,B
Otra cosa,11:30:00,4.75574,4.58132,-74.04536,-74.10255,01:01:00,1,B,H
Otra cosa,18:00:00,4.58132,4.6984,-74.10255,-74.14139,01:30:00,1,H,D
Volver a casa,21:00:00,4.6984,4.58448,-74.14139,-74.20913,01:30:00,1,D,G
Estudiar,10:00:00,4.58439,4.65055,-74.20914,-74.0616,02:00:00,1,G,A
Volver a casa,18:00:00,4.65055,4.58448,-74.0616,-74.20913,02:30:00,1,A,G
Volver a casa,22:30:00,4.5921,4.56378,-74.09183,-74.14062,00:53:00,1,L,H
Volver a casa,19:30:00,4.71286,4.56378,-74.03258000000001,-74.14062,01:01:00,1,B,H
Volver a casa,14:00:00,4.71229,4.57841,-74.03068,-74.20124,01:12:00,1,B,G
Estudiar,04:58:00,4.574730000000001,4.710369999999999,-74.24024,-74.02811,01:24:00,1,G,B
Volver a casa,06:27:58,4.710369999999999,4.57474,-74.02811,-74.24024,01:24:00,1,B,G
Trabajar,04:45:00,4.57798,4.59881,-74.19631,-74.07228,02:15:00,1,G,J
Volver a casa,18:00:00,4.59881,4.57798,-74.07228,-74.19631,02:00:00,1,J,G
Trabajar,05:00:00,4.57443,4.71024,-74.24596,-74.21441,01:55:00,1,G,G
Trabajar,08:00:00,4.57481,4.6630199999999995,-74.2457,-74.04858,02:00:00,1,G,A
Volver a casa,19:00:00,4.6630199999999995,4.57443,-74.04858,-74.24596,02:30:00,1,A,G
Trabajar,08:00:00,4.57841,4.701,-74.21257,-74.03275,01:40:00,1,G,B
Volver a casa,16:52:40,4.701,4.57841,-74.03275,-74.21257,01:13:00,1,B,G
Estudiar,11:00:00,4.56219,4.681719999999999,-74.23711999999999,-74.15002,02:00:00,1,G,F
Volver a casa,21:00:00,4.681719999999999,4.56219,-74.15002,-74.23711999999999,01:30:00,1,F,G
Estudiar,11:00:00,4.57841,4.681719999999999,-74.21257,-74.15002,02:00:00,1,G,F
Volver a casa,21:00:00,4.681719999999999,4.57839,-74.15002,-74.19566,01:30:00,1,F,G
Trabajar,05:30:00,4.58827,4.751580000000001,-74.21911,-74.0465,02:30:00,1,G,B
Volver a casa,18:00:00,4.751580000000001,4.58827,-74.0465,-74.21911,02:30:00,1,B,G
Tramites,10:12:00,4.5927,4.64799,-74.19566999999999,-74.11995999999999,01:00:00,1,G,K
Volver a casa,16:16:00,4.64799,4.59265,-74.11995999999999,-74.19579,01:00:00,1,K,G
Estudiar,07:15:00,4.574380000000001,4.6037099999999995,-74.2112,-74.07986,01:15:00,1,G,J
Volver a casa,10:30:00,4.6037099999999995,4.57444,-74.07986,-74.21122,00:45:00,1,J,G
Trabajar,06:15:00,4.59304,4.7039800000000005,-74.19592,-74.03416,01:45:00,1,G,B
Volver a casa,15:40:00,4.7039800000000005,4.59432,-74.03416,-74.19506,01:20:00,1,B,G
Tramites,08:00:00,4.595,4.68032,-74.1918,-74.10687,00:30:00,1,G,D
Volver a casa,09:10:00,4.68032,4.59432,-74.10687,-74.19506,01:41:00,1,D,G
Tramites,14:30:00,4.63195,4.74368,-74.08819,-74.0828,00:45:00,1,K,C
Volver a casa,18:00:00,4.74368,4.63195,-74.0828,-74.08819,01:10:00,1,C,K
Trabajar,10:30:00,4.61479,4.61479,-74.07094000000001,-74.07094000000001,00:45:00,1,J,J
Trabajar,06:15:00,4.59389,4.7039800000000005,-74.19489,-74.03416,01:45:00,1,G,B
Volver a casa,15:40:00,4.7039800000000005,4.59398,-74.03416,-74.19498,01:20:00,1,B,G
Trabajar,05:30:00,4.58566,4.7593,-74.13983,-74.04566,02:30:00,1,G,B
Volver a casa,15:36:00,4.7593,4.58566,-74.04566,-74.13983,01:06:00,1,B,G
Trabajar,12:30:00,4.7122,4.59071,-74.05293,-74.07949,02:35:00,1,B,L
Volver a casa,22:40:00,4.86485,4.56295,-74.04745,-74.23739,04:00:00,1,B,G
Recibir atencion en salud,04:30:00,4.58114,4.65299,-74.19884,-74.07106999999999,01:40:00,1,G,E
Volver a casa,11:30:00,4.6243,4.5804599999999995,-74.07635,-74.19893,01:27:00,1,A,G
Estudiar,05:30:00,4.57909,4.62967,-74.19884,-74.06571,00:50:00,1,G,A
Volver a casa,15:00:00,4.62967,4.5804599999999995,-74.06571,-74.19893,02:00:00,1,A,G
Estudiar,05:30:00,4.57892,4.62951,-74.20618,-74.06636999999999,00:50:00,1,G,A
Volver a casa,15:00:00,4.62951,4.57892,-74.06636999999999,-74.2061,02:00:00,1,A,G
Tramites,11:00:00,4.57998,4.65768,-74.20336,-74.10969,02:00:00,1,G,K
Trabajar,04:30:00,4.58822,4.6572,-74.18542,-74.05877,02:30:00,1,G,E
Volver a casa,16:00:00,4.6572,4.58821,-74.05877,-74.18542,02:15:00,1,E,G
Tramites,06:30:00,4.5824300000000004,4.66971,-74.22764000000001,-74.05429000000001,02:10:00,1,G,D
Volver a casa,16:30:00,4.66971,4.5824,-74.05429000000001,-74.22764000000001,01:05:00,1,D,G
Trabajar,05:00:00,4.5425699999999996,4.64044,-74.14362,-74.06639,00:45:00,1,H,A
Volver a casa,18:30:00,4.64044,4.543,-74.06639,-74.14363,01:41:00,1,A,H
Trabajar,07:00:00,4.70564,4.66339,-74.09908,-74.05637,01:00:00,1,C,E
Recreacion,17:30:00,4.66339,4.7024300000000006,-74.05637,-74.02317,01:00:00,1,E,B
Trabajar,07:30:00,4.70857,4.5984300000000005,-74.14226,-74.07751,01:30:00,1,D,J
Volver a casa,18:00:00,4.5984300000000005,4.70857,-74.07751,-74.14226,01:37:00,1,J,D
Tramites,08:22:00,4.56985,4.6299,-74.23146,-74.08823000000001,01:01:00,1,G,K
Volver a casa,15:26:00,4.6299,4.56985,-74.08823000000001,-74.23146,02:01:00,1,K,G
Trabajar,05:50:00,4.58444,4.59554,-74.19004,-74.14108,00:40:00,1,G,G
Volver a casa,16:00:00,4.59554,4.58444,-74.14108,-74.19004,00:40:00,1,G,G
Otra cosa,06:29:00,4.58305,4.62804,-74.10116,-74.10723,00:51:00,1,H,F
Volver a casa,18:09:00,4.62804,4.58305,-74.10723,-74.10116,01:11:00,1,F,H
Trabajar,06:15:00,4.58274,4.6584900000000005,-74.1017,-74.06033000000001,01:30:00,1,H,E
Volver a casa,21:01:00,4.6584900000000005,4.58274,-74.06033000000001,-74.1017,00:42:00,1,E,H
Trabajar,06:00:00,4.576569999999999,4.69234,-74.09127,-74.02866,02:00:00,1,L,B
Volver a casa,15:00:00,4.69234,4.57596,-74.02866,-74.09228,01:00:00,1,B,H
Trabajar,06:00:00,4.57596,4.58511,-74.09228,-74.22093000000001,01:00:00,1,H,G
Volver a casa,18:30:00,4.58511,4.57596,-74.22093000000001,-74.09228,00:38:00,1,G,H
Trabajar,05:45:00,4.70633,4.62299,-74.09973000000001,-74.0698,01:15:00,1,C,A
Volver a casa,17:00:00,4.62299,4.70633,-74.0698,-74.09973000000001,02:10:00,1,A,C
Trabajar,07:00:00,4.70633,4.69243,-74.09973000000001,-74.08396,00:30:00,1,C,D
Volver a casa,17:00:00,4.69243,4.70633,-74.08396,-74.09973000000001,00:35:00,1,D,C
Estudiar,10:10:00,4.57557,4.59515,-74.24064,-74.11135,01:50:00,1,G,G
Tramites,10:01:00,4.5740099999999995,4.67451,-74.24167,-74.0494,02:08:00,1,G,D
Tramites,14:30:00,4.67451,4.59606,-74.0494,-74.1675,02:54:00,1,D,G
Asuntos de Trabajo,06:07:00,4.5884599999999995,4.91919,-74.19639000000001,-74.02575999999999,02:10:00,1,G,B
Volver a casa,18:03:00,4.91919,4.5884599999999995,-74.02575999999999,-74.19639000000001,02:04:00,1,B,G
Tramites,09:00:00,4.57841,4.60457,-74.21257,-74.07231,03:00:00,1,G,J
Volver a casa,14:00:00,4.60457,4.57841,-74.07231,-74.21257,02:00:00,1,J,G
Trabajar,06:00:00,4.56093,4.68644,-74.23699,-74.07573000000001,01:08:00,1,G,D
Volver a casa,18:30:00,4.68644,4.56069,-74.07573000000001,-74.23643,02:45:00,1,D,G
Estudiar,05:30:00,4.56069,4.591880000000001,-74.23643,-74.16745999999999,00:25:00,1,G,G
Trabajar,07:00:00,4.57792,4.68728,-74.23933000000001,-74.03962,02:30:00,1,G,B
Volver a casa,16:32:30,4.68728,4.57792,-74.03962,-74.23935,01:16:00,1,B,G
Estudiar,04:20:00,4.57721,4.68347,-74.24093,-74.05255,02:10:00,1,G,B
Volver a casa,12:30:00,4.68347,4.57721,-74.05255,-74.24093,02:30:00,1,B,G
Trabajar,12:45:00,4.59278,4.62911,-74.19511,-74.12539,01:05:00,1,G,F
Trabajar,08:00:00,4.5951699999999995,4.66666,-74.1956,-74.06057,01:51:00,1,G,E
Volver a casa,16:01:00,4.66666,4.5951699999999995,-74.06057,-74.1956,01:51:00,1,E,G
Trabajar,07:30:00,4.5951699999999995,4.59374,-74.19558,-74.12894,00:40:00,1,G,G
Volver a casa,19:01:00,4.59374,4.5951699999999995,-74.12894,-74.1956,00:49:00,1,G,G
Recibir atencion en salud,06:32:00,4.58315,4.6548300000000005,-74.22446,-74.06312,01:49:00,1,G,E
Volver a casa,09:33:00,4.6548300000000005,4.58314,-74.06312,-74.22454,01:09:00,1,E,G
Recibir atencion en salud,10:00:00,4.57252,4.6005199999999995,-74.2351,-74.08736999999999,01:00:00,1,G,L
Volver a casa,12:00:00,4.6005199999999995,4.57242,-74.08736999999999,-74.23519,01:00:00,1,L,G
Estudiar,06:02:00,4.57265,4.6572,-74.23519,-74.05877,01:58:00,1,G,E
Volver a casa,19:00:00,4.6572,4.57242,-74.05877,-74.23519,02:30:00,1,E,G
Estudiar,10:10:00,4.57233,4.5987800000000005,-74.23489000000001,-74.10668000000001,01:50:00,1,G,L
Volver a casa,14:00:00,4.5987800000000005,4.57242,-74.10668000000001,-74.23519,01:10:00,1,L,G
Trabajar,15:00:00,4.573869999999999,4.67227,-74.24124,-74.04876999999999,02:30:00,1,G,D
Volver a casa,18:26:30,4.67227,4.573869999999999,-74.04876999999999,-74.24124,01:49:30,1,D,G
Trabajar,05:20:00,4.57417,4.67411,-74.24110999999999,-74.05230999999999,02:10:00,1,G,D
Volver a casa,17:00:00,4.67411,4.573869999999999,-74.05230999999999,-74.24124,03:00:00,1,D,G
Trabajar,04:45:00,4.56206,4.66528,-74.13880999999999,-74.0469,01:46:00,1,H,A
Volver a casa,08:50:00,4.66528,4.56206,-74.0469,-74.13880999999999,01:46:00,1,A,H
Recibir atencion en salud,10:00:00,4.5799199999999995,4.60717,-74.20364000000001,-74.09785,01:18:00,1,G,L
Volver a casa,16:30:00,4.60717,4.57989,-74.09785,-74.2036,02:13:00,1,L,G
Recreacion,11:00:00,4.57988,4.594930000000001,-74.20358,-74.1377,00:48:00,1,G,G
Volver a casa,16:05:00,4.594930000000001,4.57989,-74.1377,-74.2036,01:01:00,1,G,G
Trabajar,04:45:00,4.57567,4.60573,-74.2197,-74.09443,00:45:00,1,G,L
Otra cosa,15:30:00,4.60573,4.7125900000000005,-74.09443,-74.0316,02:01:00,1,L,B
Volver a casa,18:50:00,4.7125900000000005,4.5878,-74.0316,-74.18601,02:24:00,1,B,G
Trabajar,12:35:00,4.57641,4.6451199999999995,-74.22009,-74.11053000000001,01:34:00,1,G,K
Volver a casa,22:02:00,4.6451199999999995,4.57641,-74.11053000000001,-74.22009,00:37:00,1,K,G
Trabajar,12:36:00,4.57639,4.65872,-74.22013000000001,-74.06066,01:32:00,1,G,E
Volver a casa,21:17:45,4.65872,4.57641,-74.06066,-74.22009,01:48:00,1,E,G
Trabajar,05:00:00,4.58809,4.70371,-74.18547,-74.03283,01:04:00,1,G,B
Volver a casa,07:27:00,4.70371,4.588030000000001,-74.03283,-74.18549,02:00:00,1,B,G
Recibir atencion en salud,11:31:00,4.58805,4.7003,-74.1855,-74.09666,01:48:00,1,G,D
Volver a casa,16:39:00,4.7003,4.588030000000001,-74.09666,-74.18549,01:10:00,1,D,G
Tramites,03:30:00,4.57841,4.6497,-74.21257,-74.0645,02:35:00,1,G,E
Tramites,03:32:00,4.57841,4.64964,-74.21257,-74.06497,02:30:00,1,G,E
Trabajar,06:00:00,4.733569999999999,4.64759,-74.26437,-74.08238,02:00:00,1,G,E
Volver a casa,21:30:00,4.61184,4.733569999999999,-74.08615,-74.26437,01:30:00,1,J,G
Estudiar,05:00:00,4.733569999999999,4.62629,-74.26437,-74.06555,02:00:00,1,G,A
Volver a casa,14:00:00,4.62629,4.733569999999999,-74.06555,-74.26437,02:00:00,1,A,G
Trabajar,06:50:00,4.57841,4.62259,-74.21257,-74.06936,01:40:00,1,G,A
Volver a casa,14:27:30,4.62259,4.57841,-74.06936,-74.21257,01:50:00,1,A,G
Tramites,06:20:00,4.58089,4.60529,-74.20562,-74.07151,02:10:00,1,G,J
Volver a casa,10:55:00,4.60529,4.58114,-74.07151,-74.20801999999999,00:51:00,1,J,G
Trabajar,13:00:00,4.72009,4.61503,-73.96916999999999,-74.08695,01:30:00,1,B,J
Volver a casa,22:00:00,4.61503,4.72009,-74.08695,-73.96916999999999,01:15:00,1,J,B
Estudiar,07:00:00,4.58944,4.595680000000001,-74.18936,-74.16235999999999,01:15:00,1,G,G
Volver a casa,11:06:00,4.595680000000001,4.587219999999999,-74.16235999999999,-74.1882,01:00:00,1,G,G
Tramites,13:28:00,4.58576,4.6220300000000005,-74.1871,-74.06808000000001,02:00:00,1,G,A
Volver a casa,18:32:00,4.60476,4.587219999999999,-74.08681999999999,-74.1882,02:00:00,1,J,G
Trabajar,06:08:00,4.5795900000000005,4.67835,-74.20006,-74.11922,02:08:00,1,G,D
Volver a casa,15:00:00,4.67835,4.5795900000000005,-74.11922,-74.20006,01:43:00,1,D,G
Tramites,06:20:00,4.57947,4.6017,-74.20009,-74.08906,02:10:00,1,G,L
Volver a casa,10:55:00,4.6017,4.5795900000000005,-74.08906,-74.20006,00:51:00,1,L,G
Ir a ver a alguien,08:00:00,4.58367,4.6546199999999995,-74.18811,-74.06675,02:30:00,1,G,E
Tramites,10:32:00,4.6546199999999995,4.65514,-74.06675,-74.06764,01:00:00,1,E,E
Volver a casa,12:34:00,4.65514,4.58328,-74.06764,-74.18734,01:00:00,1,E,G
Tramites,07:00:00,4.58966,4.55891,-74.19174,-74.12042,02:22:00,1,G,H
Volver a casa,17:05:00,4.55891,4.5898699999999995,-74.12042,-74.1918,02:39:00,1,H,G
Trabajar,05:30:00,4.58997,4.77305,-74.19328,-74.04243000000001,02:28:00,1,G,B
Volver a casa,12:37:58,4.77305,4.5898699999999995,-74.04243000000001,-74.1918,01:19:00,1,B,G
Trabajar,05:00:00,4.5788199999999994,4.58329,-74.21273000000001,-74.15855,01:00:00,1,G,G
Volver a casa,18:00:00,4.58329,4.57883,-74.15855,-74.21274,01:30:00,1,G,G
Estudiar,10:50:00,4.69722,4.621569999999999,-74.09128,-74.10569,00:26:00,1,D,F
Volver a casa,13:27:50,4.621569999999999,4.69722,-74.10569,-74.09128,01:50:00,1,F,D
Buscar/dejar dejar algo,10:30:00,4.71535,4.62459,-74.13857,-74.06763000000001,01:10:00,1,C,A
Volver a casa,13:00:00,4.62459,4.71152,-74.06763000000001,-74.13703000000001,00:45:00,1,A,D
Estudiar,08:30:00,4.63489,4.63489,-74.07188000000001,-74.07188000000001,01:30:00,1,A,A
Trabajar,14:00:00,4.70725,4.60865,-74.09221,-74.08519,01:00:00,1,C,J
Trabajar,05:00:00,4.57841,4.6075099999999996,-74.21257,-74.09309,01:00:00,1,G,L
Volver a casa,19:00:00,4.6075099999999996,4.57841,-74.09309,-74.21257,01:30:00,1,L,G
Tramites,08:30:00,4.58471,4.69399,-74.21365,-74.05646999999999,02:05:00,1,G,B
Volver a casa,17:00:00,4.69399,4.58471,-74.05646999999999,-74.21365,02:00:00,1,B,G
Recibir atencion en salud,05:30:00,4.6508199999999995,4.6335,-74.05935,-74.09749000000001,01:10:00,0,A,K
Volver a casa,11:30:00,4.6335,4.6508199999999995,-74.09749000000001,-74.05935,01:30:00,0,K,A
Recibir atencion en salud,05:30:00,4.6508199999999995,4.6335,-74.05935,-74.09749000000001,00:41:00,0,A,K
Volver a casa,11:30:00,4.6335,4.6508199999999995,-74.09749000000001,-74.05935,01:30:00,0,K,A
Recibir atencion en salud,05:00:00,4.65205,4.70258,-74.06204,-74.05195,00:17:00,0,E,B
Volver a casa,11:00:00,4.70258,4.65205,-74.05195,-74.06204,01:00:00,0,B,E
Estudiar,04:40:00,4.57469,4.61837,-74.23875,-74.08809000000001,01:20:00,1,G,J
Volver a casa,12:00:00,4.61837,4.57469,-74.08809000000001,-74.23873,01:30:00,1,J,G
